Order_ID,Product_ID,User_ID,Order_Date,Product_Category,Product_Price,Order_Quantity,Discount_Applied,Shipping_Method,Payment_Method,User_Age,User_Gender,User_Location,Return_Status,Return_Reason,Days_to_Return,Order_Value,Return_Cost,Profit_Loss,CO2_Emissions,Packaging_Waste,CO2_Saved,Waste_Avoided
ORD02815,PROD0279,USER0235,2025-04-06,Electronics,232.01,4,19.18,Standard,COD,37,Female,City14,Not Returned,No Return,0,750.041928,0,750.041928,1.0,0.8,1.0,0.8
ORD02816,PROD0170,USER0097,2025-04-01,Electronics,936.93,5,4.07,Express,Wallet,57,Female,City46,Returned,Defective,58,4493.984745,200,4293.984745,1.5,1.0,0.0,0.0
ORD02817,PROD0404,USER0591,2024-08-29,Toys,347.28,2,1.89,Next-Day,Wallet,32,Female,City24,Not Returned,No Return,0,681.4328159999999,0,681.4328159999999,2.0,0.4,2.0,0.4
ORD02818,PROD0069,USER0015,2023-01-15,Electronics,277.58,2,11.86,Next-Day,Wallet,34,Male,City16,Not Returned,No Return,0,489.3180239999999,0,489.3180239999999,2.0,0.4,2.0,0.4
ORD02819,PROD0080,USER1848,2023-08-29,Toys,1196.62,1,32.04,Next-Day,COD,23,Male,City59,Returned,Changed Mind,47,813.2229519999999,200,613.2229519999999,2.0,0.2,0.0,0.0
ORD02820,PROD0284,USER1336,2022-06-24,Electronics,144.79,2,23.75,Next-Day,Wallet,57,Male,City69,Returned,Defective,58,220.80474999999998,200,20.804749999999984,2.0,0.4,0.0,0.0
ORD02821,PROD0327,USER0124,2025-08-07,Books,199.99,4,5.8,Express,Debit Card,49,Female,City66,Not Returned,No Return,0,753.56232,0,753.56232,1.5,0.8,1.5,0.8
ORD02822,PROD0281,USER0060,2024-07-08,Clothing,1639.91,5,36.72,Standard,Debit Card,23,Female,City47,Not Returned,No Return,0,5188.6752400000005,0,5188.6752400000005,1.0,1.0,1.0,1.0
ORD02823,PROD0424,USER1473,2023-09-06,Books,429.68,4,48.01,Next-Day,Credit Card,29,Female,City8,Returned,Wrong Item,33,893.562528,200,693.562528,2.0,0.8,0.0,0.0
ORD02824,PROD0481,USER0041,2022-12-18,Electronics,428.0,1,47.56,Next-Day,COD,63,Female,City75,Not Returned,No Return,0,224.4432,0,224.4432,2.0,0.2,2.0,0.2
ORD02825,PROD0420,USER1196,2025-05-12,Toys,1076.06,3,30.46,Standard,Credit Card,22,Male,City36,Not Returned,No Return,0,2244.8763719999997,0,2244.8763719999997,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD02826,PROD0069,USER1958,2024-05-01,Clothing,337.22,3,11.41,Express,Credit Card,21,Male,City48,Not Returned,No Return,0,896.2295940000001,0,896.2295940000001,1.5,0.6000000000000001,1.5,0.6000000000000001
ORD02827,PROD0258,USER0840,2023-12-23,Clothing,1302.5,2,4.59,Standard,Credit Card,27,Male,City81,Returned,Size Issue,20,2485.4305,200,2285.4305,1.0,0.4,0.0,0.0
ORD02828,PROD0167,USER0769,2022-10-14,Clothing,1297.78,2,11.03,Standard,Wallet,42,Male,City35,Returned,Size Issue,52,2309.269732,200,2109.269732,1.0,0.4,0.0,0.0
ORD02829,PROD0201,USER1412,2023-05-30,Toys,1582.6,4,18.06,Standard,Debit Card,25,Male,City12,Returned,Size Issue,38,5187.12976,200,4987.12976,1.0,0.8,0.0,0.0
ORD02830,PROD0358,USER1416,2024-02-22,Books,731.74,2,10.65,Express,Wallet,60,Male,City24,Not Returned,No Return,0,1307.6193799999999,0,1307.6193799999999,1.5,0.4,1.5,0.4
ORD02831,PROD0446,USER1393,2025-01-14,Electronics,488.76,2,47.67,Express,Credit Card,47,Female,City88,Not Returned,No Return,0,511.53621599999997,0,511.53621599999997,1.5,0.4,1.5,0.4
ORD02832,PROD0306,USER0434,2025-03-07,Books,1338.47,2,36.93,Express,Wallet,49,Female,City97,Returned,Changed Mind,37,1688.346058,200,1488.346058,1.5,0.4,0.0,0.0
ORD02833,PROD0447,USER1215,2024-04-07,Books,1645.28,2,47.84,Next-Day,Credit Card,59,Female,City9,Not Returned,No Return,0,1716.3560959999998,0,1716.3560959999998,2.0,0.4,2.0,0.4
ORD02834,PROD0031,USER0481,2023-08-10,Toys,1177.36,5,39.56,Next-Day,COD,21,Male,City4,Not Returned,No Return,0,3557.9819199999997,0,3557.9819199999997,2.0,1.0,2.0,1.0
ORD02835,PROD0097,USER0940,2023-12-29,Clothing,509.96,2,39.0,Standard,COD,22,Male,City52,Not Returned,No Return,0,622.1512,0,622.1512,1.0,0.4,1.0,0.4
ORD02836,PROD0119,USER1092,2022-11-12,Clothing,226.38,4,44.17,Standard,Credit Card,57,Male,City60,Returned,Defective,55,505.55181600000003,200,305.55181600000003,1.0,0.8,0.0,0.0
ORD02837,PROD0483,USER1326,2025-06-25,Clothing,815.15,5,24.88,Next-Day,Credit Card,43,Male,City62,Returned,Wrong Item,43,3061.7034,200,2861.7034,2.0,1.0,0.0,0.0
ORD02838,PROD0218,USER0845,2022-11-14,Books,101.63,1,19.97,Express,Credit Card,31,Female,City49,Not Returned,No Return,0,81.33448899999999,0,81.33448899999999,1.5,0.2,1.5,0.2
ORD02839,PROD0039,USER1357,2023-01-04,Clothing,1525.05,4,13.77,Standard,COD,18,Male,City51,Not Returned,No Return,0,5260.20246,0,5260.20246,1.0,0.8,1.0,0.8
ORD02840,PROD0147,USER1068,2024-02-27,Electronics,1462.8,2,44.92,Standard,Credit Card,18,Male,City78,Not Returned,No Return,0,1611.4204799999998,0,1611.4204799999998,1.0,0.4,1.0,0.4
ORD02841,PROD0248,USER1797,2023-07-13,Electronics,1200.24,3,13.66,Next-Day,Wallet,47,Male,City55,Returned,Wrong Item,32,3108.861648,200,2908.861648,2.0,0.6000000000000001,0.0,0.0
ORD02842,PROD0058,USER1310,2022-04-22,Electronics,311.51,3,37.74,Next-Day,Credit Card,33,Male,City26,Returned,Wrong Item,12,581.838378,200,381.83837800000003,2.0,0.6000000000000001,0.0,0.0
ORD02843,PROD0136,USER0128,2023-09-30,Clothing,867.27,4,25.34,Standard,COD,55,Female,City40,Returned,Changed Mind,37,2590.0151279999995,200,2390.0151279999995,1.0,0.8,0.0,0.0
ORD02844,PROD0131,USER1040,2023-05-11,Books,1861.03,2,38.68,Next-Day,Wallet,20,Male,City88,Not Returned,No Return,0,2282.3671919999997,0,2282.3671919999997,2.0,0.4,2.0,0.4
ORD02845,PROD0416,USER0356,2024-10-17,Toys,711.24,3,43.18,Next-Day,COD,29,Female,City69,Not Returned,No Return,0,1212.3797040000002,0,1212.3797040000002,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD02846,PROD0138,USER1592,2023-03-31,Home Appliances,1386.09,4,40.75,Express,COD,45,Female,City21,Returned,Size Issue,52,3285.0333,200,3085.0333,1.5,0.8,0.0,0.0
ORD02847,PROD0421,USER0402,2023-12-20,Electronics,1456.21,3,11.83,Next-Day,Wallet,20,Female,City51,Not Returned,No Return,0,3851.8210710000003,0,3851.8210710000003,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD02848,PROD0139,USER0167,2022-05-06,Clothing,183.67,4,44.14,Standard,Debit Card,46,Female,City70,Returned,Size Issue,10,410.39224799999994,200,210.39224799999994,1.0,0.8,0.0,0.0
ORD02849,PROD0374,USER1908,2023-07-25,Clothing,1815.28,5,27.85,Standard,COD,25,Female,City22,Not Returned,No Return,0,6548.6226,0,6548.6226,1.0,1.0,1.0,1.0
ORD02850,PROD0096,USER1696,2024-10-29,Home Appliances,1031.19,4,6.85,Next-Day,Debit Card,40,Male,City31,Not Returned,No Return,0,3842.21394,0,3842.21394,2.0,0.8,2.0,0.8
ORD02851,PROD0034,USER0539,2024-09-02,Electronics,1606.21,3,1.96,Express,Debit Card,65,Female,City69,Returned,Defective,28,4724.184852,200,4524.184852,1.5,0.6000000000000001,0.0,0.0
ORD02852,PROD0195,USER1532,2023-08-09,Home Appliances,1513.55,2,31.66,Standard,Debit Card,48,Male,City83,Returned,Changed Mind,27,2068.72014,200,1868.72014,1.0,0.4,0.0,0.0
ORD02853,PROD0441,USER1132,2024-02-10,Clothing,1618.94,5,28.72,Express,Wallet,53,Female,City17,Returned,Wrong Item,14,5769.902160000001,200,5569.902160000001,1.5,1.0,0.0,0.0
ORD02854,PROD0245,USER0747,2024-11-18,Toys,548.88,2,15.99,Standard,COD,25,Male,City100,Not Returned,No Return,0,922.228176,0,922.228176,1.0,0.4,1.0,0.4
ORD02855,PROD0002,USER0947,2022-07-30,Toys,939.6,5,4.58,Next-Day,Debit Card,37,Female,City2,Not Returned,No Return,0,4482.8316,0,4482.8316,2.0,1.0,2.0,1.0
ORD02856,PROD0396,USER1579,2022-11-04,Electronics,1803.66,4,15.53,Standard,Debit Card,52,Male,City49,Not Returned,No Return,0,6094.206408,0,6094.206408,1.0,0.8,1.0,0.8
ORD02857,PROD0433,USER0120,2022-09-26,Clothing,267.24,1,1.59,Next-Day,Wallet,63,Male,City79,Not Returned,No Return,0,262.990884,0,262.990884,2.0,0.2,2.0,0.2
ORD02858,PROD0094,USER1410,2024-04-13,Clothing,797.64,3,40.85,Next-Day,Credit Card,59,Male,City77,Returned,Size Issue,11,1415.4121799999998,200,1215.4121799999998,2.0,0.6000000000000001,0.0,0.0
ORD02859,PROD0443,USER1362,2023-07-08,Electronics,919.97,4,26.12,Express,COD,60,Female,City52,Not Returned,No Return,0,2718.695344,0,2718.695344,1.5,0.8,1.5,0.8
ORD02860,PROD0292,USER1736,2022-02-15,Clothing,514.68,2,32.27,Express,Wallet,29,Female,City13,Returned,Wrong Item,16,697.185528,200,497.185528,1.5,0.4,0.0,0.0
ORD02861,PROD0097,USER0187,2024-03-09,Home Appliances,1830.82,5,41.3,Standard,Credit Card,44,Female,City9,Returned,Size Issue,10,5373.4567,200,5173.4567,1.0,1.0,0.0,0.0
ORD02862,PROD0098,USER0433,2023-11-16,Electronics,643.79,3,43.5,Standard,Wallet,56,Female,City51,Not Returned,No Return,0,1091.2240499999998,0,1091.2240499999998,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD02863,PROD0322,USER1774,2024-03-28,Toys,1551.03,1,43.67,Next-Day,Credit Card,31,Male,City56,Not Returned,No Return,0,873.6951989999999,0,873.6951989999999,2.0,0.2,2.0,0.2
ORD02864,PROD0170,USER0866,2023-07-27,Clothing,1642.7,4,5.99,Next-Day,COD,37,Male,City51,Not Returned,No Return,0,6177.2090800000005,0,6177.2090800000005,2.0,0.8,2.0,0.8
ORD02865,PROD0445,USER1196,2025-04-02,Electronics,1582.64,3,1.07,Express,COD,34,Male,City11,Not Returned,No Return,0,4697.1172559999995,0,4697.1172559999995,1.5,0.6000000000000001,1.5,0.6000000000000001
ORD02866,PROD0367,USER0281,2025-09-02,Electronics,1229.93,3,8.1,Express,Credit Card,49,Female,City27,Not Returned,No Return,0,3390.91701,0,3390.91701,1.5,0.6000000000000001,1.5,0.6000000000000001
ORD02867,PROD0267,USER1825,2023-12-27,Home Appliances,1928.08,5,22.65,Express,COD,30,Male,City14,Not Returned,No Return,0,7456.8494,0,7456.8494,1.5,1.0,1.5,1.0
ORD02868,PROD0330,USER1063,2024-02-24,Clothing,965.02,3,12.14,Express,Credit Card,49,Female,City10,Returned,Size Issue,10,2543.599716,200,2343.599716,1.5,0.6000000000000001,0.0,0.0
ORD02869,PROD0247,USER0385,2025-03-17,Clothing,1742.22,4,32.14,Standard,Debit Card,20,Female,City89,Returned,Defective,37,4729.0819679999995,200,4529.0819679999995,1.0,0.8,0.0,0.0
ORD02870,PROD0313,USER1987,2025-07-01,Electronics,1414.19,3,35.75,Express,Debit Card,45,Male,City19,Not Returned,No Return,0,2725.8512250000003,0,2725.8512250000003,1.5,0.6000000000000001,1.5,0.6000000000000001
ORD02871,PROD0012,USER1970,2022-03-01,Clothing,1355.12,5,4.55,Standard,Debit Card,44,Male,City71,Not Returned,No Return,0,6467.3102,0,6467.3102,1.0,1.0,1.0,1.0
ORD02872,PROD0298,USER0551,2024-03-23,Clothing,1328.25,4,11.36,Express,Credit Card,58,Female,City51,Not Returned,No Return,0,4709.4432,0,4709.4432,1.5,0.8,1.5,0.8
ORD02873,PROD0283,USER1239,2023-09-09,Books,1685.24,4,26.6,Standard,Wallet,35,Female,City67,Not Returned,No Return,0,4947.86464,0,4947.86464,1.0,0.8,1.0,0.8
ORD02874,PROD0264,USER0517,2023-05-25,Electronics,1866.11,4,16.27,Express,Wallet,45,Female,City37,Not Returned,No Return,0,6249.975612,0,6249.975612,1.5,0.8,1.5,0.8
ORD02875,PROD0357,USER0729,2022-11-03,Toys,246.02,3,1.92,Standard,Wallet,59,Female,City89,Not Returned,No Return,0,723.8892480000001,0,723.8892480000001,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD02876,PROD0345,USER0788,2025-02-25,Electronics,1444.92,1,32.18,Express,COD,18,Female,City94,Not Returned,No Return,0,979.9447440000001,0,979.9447440000001,1.5,0.2,1.5,0.2
ORD02877,PROD0356,USER0323,2024-11-12,Electronics,1493.25,1,7.11,Express,Wallet,19,Male,City27,Returned,Changed Mind,60,1387.079925,200,1187.079925,1.5,0.2,0.0,0.0
ORD02878,PROD0391,USER1237,2024-11-15,Toys,1688.56,4,20.19,Next-Day,Credit Card,38,Female,City55,Not Returned,No Return,0,5390.558944,0,5390.558944,2.0,0.8,2.0,0.8
ORD02879,PROD0463,USER0773,2025-07-15,Toys,151.66,1,16.93,Express,Wallet,33,Female,City87,Returned,Changed Mind,26,125.98396199999999,200,-74.01603800000001,1.5,0.2,0.0,0.0
ORD02880,PROD0249,USER0064,2024-09-06,Electronics,752.93,1,36.64,Standard,COD,41,Female,City79,Not Returned,No Return,0,477.05644799999993,0,477.05644799999993,1.0,0.2,1.0,0.2
ORD02881,PROD0048,USER0543,2022-01-27,Clothing,840.31,5,34.25,Next-Day,COD,40,Female,City16,Returned,Defective,34,2762.5191249999993,200,2562.5191249999993,2.0,1.0,0.0,0.0
ORD02882,PROD0387,USER0746,2025-08-03,Clothing,985.47,4,9.36,Next-Day,COD,23,Male,City67,Not Returned,No Return,0,3572.920032,0,3572.920032,2.0,0.8,2.0,0.8
ORD02883,PROD0165,USER0958,2025-02-25,Home Appliances,1563.68,2,0.38,Express,Debit Card,56,Male,City99,Not Returned,No Return,0,3115.476032,0,3115.476032,1.5,0.4,1.5,0.4
ORD02884,PROD0211,USER1061,2022-08-22,Electronics,1681.48,4,8.87,Standard,Wallet,64,Female,City81,Not Returned,No Return,0,6129.330896,0,6129.330896,1.0,0.8,1.0,0.8
ORD02885,PROD0093,USER1191,2023-05-22,Clothing,575.04,5,17.56,Standard,Credit Card,19,Female,City1,Not Returned,No Return,0,2370.31488,0,2370.31488,1.0,1.0,1.0,1.0
ORD02886,PROD0362,USER1080,2024-02-13,Electronics,1141.89,5,34.36,Express,COD,26,Male,City26,Returned,Size Issue,46,3747.6829800000005,200,3547.6829800000005,1.5,1.0,0.0,0.0
ORD02887,PROD0060,USER1172,2023-09-09,Clothing,1264.99,2,16.78,Standard,COD,41,Female,City16,Not Returned,No Return,0,2105.449356,0,2105.449356,1.0,0.4,1.0,0.4
ORD02888,PROD0246,USER1699,2024-04-15,Clothing,666.4,2,1.77,Express,Wallet,63,Male,City54,Not Returned,No Return,0,1309.2094399999999,0,1309.2094399999999,1.5,0.4,1.5,0.4
ORD02889,PROD0430,USER0226,2023-09-01,Clothing,1571.11,5,27.11,Standard,Wallet,62,Male,City76,Not Returned,No Return,0,5725.910394999999,0,5725.910394999999,1.0,1.0,1.0,1.0
ORD02890,PROD0064,USER0430,2022-10-31,Toys,1377.72,5,32.96,Standard,COD,40,Male,City77,Returned,Changed Mind,54,4618.11744,200,4418.11744,1.0,1.0,0.0,0.0
ORD02891,PROD0155,USER1564,2025-07-17,Books,1454.31,1,23.99,Express,COD,20,Male,City59,Not Returned,No Return,0,1105.4210309999999,0,1105.4210309999999,1.5,0.2,1.5,0.2
ORD02892,PROD0008,USER0767,2025-01-12,Toys,1255.51,2,39.53,Express,Credit Card,42,Female,City45,Not Returned,No Return,0,1518.413794,0,1518.413794,1.5,0.4,1.5,0.4
ORD02893,PROD0325,USER0935,2023-12-07,Clothing,1339.37,2,13.37,Standard,Debit Card,38,Female,City49,Not Returned,No Return,0,2320.592462,0,2320.592462,1.0,0.4,1.0,0.4
ORD02894,PROD0399,USER0888,2022-12-24,Clothing,1867.02,2,49.08,Next-Day,Credit Card,54,Male,City33,Not Returned,No Return,0,1901.3731680000003,0,1901.3731680000003,2.0,0.4,2.0,0.4
ORD02895,PROD0167,USER0847,2025-08-15,Electronics,1886.41,3,29.48,Standard,COD,25,Male,City58,Returned,Defective,41,3990.8889960000006,200,3790.8889960000006,1.0,0.6000000000000001,0.0,0.0
ORD02896,PROD0357,USER0155,2025-07-03,Clothing,883.51,4,17.1,Express,Debit Card,57,Male,City51,Not Returned,No Return,0,2929.7191599999996,0,2929.7191599999996,1.5,0.8,1.5,0.8
ORD02897,PROD0139,USER1270,2022-12-12,Clothing,1841.36,1,24.01,Standard,Debit Card,28,Female,City56,Not Returned,No Return,0,1399.249464,0,1399.249464,1.0,0.2,1.0,0.2
ORD02898,PROD0357,USER0401,2023-06-02,Books,1791.26,1,36.39,Standard,Wallet,57,Male,City25,Returned,Size Issue,42,1139.420486,200,939.420486,1.0,0.2,0.0,0.0
ORD02899,PROD0383,USER0603,2025-08-17,Toys,1775.78,3,22.13,Next-Day,Credit Card,31,Female,City84,Not Returned,No Return,0,4148.399658,0,4148.399658,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD02900,PROD0482,USER1027,2024-06-26,Clothing,1564.08,1,20.79,Next-Day,COD,28,Male,City5,Not Returned,No Return,0,1238.907768,0,1238.907768,2.0,0.2,2.0,0.2
ORD02901,PROD0194,USER0977,2022-11-28,Home Appliances,764.42,1,10.05,Standard,COD,21,Female,City25,Not Returned,No Return,0,687.59579,0,687.59579,1.0,0.2,1.0,0.2
ORD02902,PROD0293,USER0112,2024-08-25,Toys,193.91,3,12.68,Next-Day,COD,21,Male,City11,Not Returned,No Return,0,507.966636,0,507.966636,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD02903,PROD0425,USER1370,2022-02-11,Toys,1595.51,3,13.07,Standard,Debit Card,31,Male,City54,Not Returned,No Return,0,4160.930528999999,0,4160.930528999999,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD02904,PROD0124,USER1621,2022-10-29,Home Appliances,1928.24,4,35.21,Express,COD,27,Male,City3,Not Returned,No Return,0,4997.2267839999995,0,4997.2267839999995,1.5,0.8,1.5,0.8
ORD02905,PROD0411,USER0878,2023-11-25,Toys,811.87,1,27.46,Express,Credit Card,34,Male,City86,Returned,Wrong Item,16,588.9304980000001,200,388.93049800000006,1.5,0.2,0.0,0.0
ORD02906,PROD0101,USER1953,2023-05-28,Books,1556.37,1,19.24,Next-Day,COD,59,Female,City54,Not Returned,No Return,0,1256.9244119999998,0,1256.9244119999998,2.0,0.2,2.0,0.2
ORD02907,PROD0085,USER1027,2023-08-29,Clothing,457.84,4,2.39,Standard,Credit Card,38,Male,City7,Returned,Size Issue,44,1787.5904959999998,200,1587.5904959999998,1.0,0.8,0.0,0.0
ORD02908,PROD0319,USER0052,2022-09-08,Books,789.69,4,20.45,Express,Debit Card,54,Male,City100,Not Returned,No Return,0,2512.79358,0,2512.79358,1.5,0.8,1.5,0.8
ORD02909,PROD0388,USER0452,2022-06-03,Electronics,1341.09,1,31.84,Standard,Wallet,25,Male,City27,Returned,Size Issue,42,914.0869439999999,200,714.0869439999999,1.0,0.2,0.0,0.0
ORD02910,PROD0405,USER0972,2025-07-26,Clothing,691.32,2,45.5,Standard,COD,31,Male,City70,Returned,Changed Mind,15,753.5387999999999,200,553.5387999999999,1.0,0.4,0.0,0.0
ORD02911,PROD0125,USER0861,2024-11-14,Clothing,610.02,4,40.64,Standard,Credit Card,65,Male,City57,Not Returned,No Return,0,1448.431488,0,1448.431488,1.0,0.8,1.0,0.8
ORD02912,PROD0032,USER1041,2025-07-21,Clothing,634.83,3,38.8,Standard,COD,60,Male,City55,Not Returned,No Return,0,1165.5478800000003,0,1165.5478800000003,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD02913,PROD0322,USER1029,2022-06-01,Home Appliances,1810.22,2,29.6,Standard,Debit Card,54,Male,City98,Not Returned,No Return,0,2548.78976,0,2548.78976,1.0,0.4,1.0,0.4
ORD02914,PROD0022,USER0909,2022-07-28,Clothing,950.96,5,14.33,Standard,COD,49,Female,City13,Returned,Defective,60,4073.4371600000004,200,3873.4371600000004,1.0,1.0,0.0,0.0
ORD02915,PROD0062,USER1053,2023-03-24,Clothing,159.87,2,2.05,Express,COD,40,Male,City75,Not Returned,No Return,0,313.18533,0,313.18533,1.5,0.4,1.5,0.4
ORD02916,PROD0082,USER1372,2022-11-05,Clothing,234.62,3,2.18,Standard,Credit Card,19,Female,City92,Not Returned,No Return,0,688.515852,0,688.515852,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD02917,PROD0405,USER1077,2024-12-28,Toys,1138.99,5,44.12,Express,COD,55,Female,City27,Not Returned,No Return,0,3182.3380599999996,0,3182.3380599999996,1.5,1.0,1.5,1.0
ORD02918,PROD0161,USER0970,2022-02-28,Books,827.26,1,0.22,Next-Day,COD,63,Female,City71,Not Returned,No Return,0,825.440028,0,825.440028,2.0,0.2,2.0,0.2
ORD02919,PROD0274,USER0757,2023-11-01,Books,1515.79,3,39.18,Standard,Credit Card,52,Male,City37,Not Returned,No Return,0,2765.710434,0,2765.710434,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD02920,PROD0461,USER1548,2023-02-10,Toys,922.82,3,26.32,Next-Day,Credit Card,30,Male,City97,Returned,Wrong Item,15,2039.801328,200,1839.801328,2.0,0.6000000000000001,0.0,0.0
ORD02921,PROD0252,USER1913,2022-09-04,Toys,801.3,4,19.28,Standard,Credit Card,57,Female,City33,Not Returned,No Return,0,2587.23744,0,2587.23744,1.0,0.8,1.0,0.8
ORD02922,PROD0445,USER0150,2023-04-27,Toys,949.4,4,34.01,Next-Day,Debit Card,59,Female,City72,Not Returned,No Return,0,2506.03624,0,2506.03624,2.0,0.8,2.0,0.8
ORD02923,PROD0370,USER1694,2023-02-11,Electronics,629.09,3,43.92,Next-Day,COD,40,Female,City95,Returned,Defective,31,1058.3810159999998,200,858.3810159999998,2.0,0.6000000000000001,0.0,0.0
ORD02924,PROD0408,USER1355,2022-03-11,Home Appliances,557.7,3,48.73,Standard,Debit Card,24,Female,City30,Returned,Defective,47,857.7983700000001,200,657.7983700000001,1.0,0.6000000000000001,0.0,0.0
ORD02925,PROD0001,USER1907,2024-08-05,Books,547.42,4,46.91,Standard,COD,18,Male,City6,Not Returned,No Return,0,1162.501112,0,1162.501112,1.0,0.8,1.0,0.8
ORD02926,PROD0331,USER1636,2022-07-23,Electronics,1020.81,2,14.43,Standard,COD,25,Female,City55,Returned,Wrong Item,20,1747.014234,200,1547.014234,1.0,0.4,0.0,0.0
ORD02927,PROD0023,USER0817,2023-08-10,Home Appliances,955.34,3,10.52,Standard,COD,30,Female,City11,Not Returned,No Return,0,2564.514696,0,2564.514696,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD02928,PROD0245,USER1524,2022-03-01,Clothing,482.99,4,17.67,Standard,Credit Card,51,Male,City86,Not Returned,No Return,0,1590.5826679999998,0,1590.5826679999998,1.0,0.8,1.0,0.8
ORD02929,PROD0314,USER0528,2022-06-17,Clothing,1195.88,4,24.03,Next-Day,COD,47,Male,City28,Not Returned,No Return,0,3634.0401440000005,0,3634.0401440000005,2.0,0.8,2.0,0.8
ORD02930,PROD0015,USER0301,2022-04-04,Clothing,1234.85,2,22.52,Next-Day,COD,22,Female,City43,Returned,Changed Mind,5,1913.5235599999999,200,1713.5235599999999,2.0,0.4,0.0,0.0
ORD02931,PROD0329,USER1319,2022-07-26,Books,343.52,4,30.63,Next-Day,Wallet,21,Female,City89,Returned,Wrong Item,35,953.1992959999999,200,753.1992959999999,2.0,0.8,0.0,0.0
ORD02932,PROD0270,USER1138,2022-06-06,Clothing,888.75,4,38.54,Express,Wallet,31,Male,City95,Not Returned,No Return,0,2184.9030000000002,0,2184.9030000000002,1.5,0.8,1.5,0.8
ORD02933,PROD0234,USER0009,2024-10-20,Electronics,914.87,5,19.71,Express,Debit Card,25,Male,City21,Not Returned,No Return,0,3672.7456150000003,0,3672.7456150000003,1.5,1.0,1.5,1.0
ORD02934,PROD0068,USER0891,2025-04-16,Books,1716.2,3,6.43,Standard,Credit Card,28,Male,City18,Not Returned,No Return,0,4817.5450200000005,0,4817.5450200000005,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD02935,PROD0488,USER1284,2024-12-04,Home Appliances,1222.74,5,45.12,Express,Wallet,34,Female,City83,Not Returned,No Return,0,3355.19856,0,3355.19856,1.5,1.0,1.5,1.0
ORD02936,PROD0291,USER0812,2024-03-09,Clothing,710.38,2,39.45,Next-Day,COD,35,Male,City48,Not Returned,No Return,0,860.2701799999999,0,860.2701799999999,2.0,0.4,2.0,0.4
ORD02937,PROD0112,USER1080,2025-05-29,Clothing,518.92,2,34.78,Express,Credit Card,22,Male,City13,Not Returned,No Return,0,676.879248,0,676.879248,1.5,0.4,1.5,0.4
ORD02938,PROD0138,USER0081,2023-12-20,Clothing,755.57,1,29.64,Next-Day,Debit Card,57,Male,City61,Not Returned,No Return,0,531.619052,0,531.619052,2.0,0.2,2.0,0.2
ORD02939,PROD0460,USER1391,2024-10-01,Clothing,1270.64,5,47.48,Standard,Credit Card,46,Female,City44,Returned,Wrong Item,40,3336.700640000001,200,3136.700640000001,1.0,1.0,0.0,0.0
ORD02940,PROD0458,USER1741,2025-02-11,Clothing,107.23,3,9.78,Express,Debit Card,34,Female,City80,Not Returned,No Return,0,290.228718,0,290.228718,1.5,0.6000000000000001,1.5,0.6000000000000001
